fold,inner,base_id,family,context,smoothing,candidate_id,score
4,2,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.34556396539520007
4,2,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.34515927896661364
4,2,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.33075265600793746
4,2,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.31071231638893115
4,2,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.35509497732656287
4,2,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.3583784028760137
4,2,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.3388023678593102
4,2,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.32695110536437516
4,2,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.35899409250060554
4,2,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.3500986362071549
4,2,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.3561397092240383
4,2,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.33597139844391444
4,3,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.3268888954484938
4,3,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.32872469004337984
4,3,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.333036260651603
4,3,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.34048763478765065
4,3,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.32144004076826205
4,3,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.3172806809401002
4,3,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.33181951800476617
4,3,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.3294024617204333
4,3,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.32340914738716314
4,3,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.3156119862497126
4,3,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.33112523337395
4,3,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.33020344301822413
4,3,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.32079503010983684
4,3,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.32114358627963757
4,3,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.3442502059112451
4,3,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.33581036638904926
4,3,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.32045159632217207
4,3,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.3192049193889326
4,3,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.3381257018517046
4,3,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3274068035277677
4,3,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.32250866242157517
4,3,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.328706051903192
4,3,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.34773671916374854
4,3,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.35185117573684127
4,3,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.32625330891806775
4,3,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.32293906029942937
4,3,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.3427253837046747
4,3,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.35033283003315874
4,3,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.3311522802012133
4,3,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.33503206106897443
4,3,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3496354074061169
4,3,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.36830906312878314
4,3,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.3352455274958891
4,3,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.34397980837239994
4,3,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.3488609772544043
4,3,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.3694126307710016
4,3,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.34977418520461606
4,3,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.35337535132344
4,3,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.352624025443608
4,3,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.36672335091073205
4,3,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.335521593333125
4,3,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.3375316381189783
4,3,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3565587669167777
4,3,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3773753816078225
4,3,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.33457215241362137
4,3,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.3392861756098783
4,3,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.35382671756554207
4,3,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.3670886458694552
4,3,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.3132344262643607
4,3,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.322973233933238
4,3,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.33923081603305755
4,3,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.33848970557689234
4,3,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.3340186599746705
4,3,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.337527097557389
4,3,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3531360980095708
4,3,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3593348742576886
4,3,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.32775696686222877
4,3,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.31923218292838623
4,3,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.34878363219074165
4,3,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.34621115984816125
4,3,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.331538375350776
4,3,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.3226085861187311
4,3,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.35200781718636975
4,3,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.35242979924877016
4,3,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.32936428581658667
4,3,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.3155596377804734
4,3,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.35031084411833524
4,3,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.3533810168914754
4,3,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.3265157072112088
4,3,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.31894411382904597
4,3,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.35285932060052416
4,3,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3577460721533256
4,3,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.32619331104153554
4,3,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.31989640974040484
4,3,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.35395856352897215
4,3,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.36018302615118614
4,3,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.32813890954868985
4,3,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.31619620808549675
4,3,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.35001811226316715
4,3,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.35004265496309933
4,3,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.32890085875601366
4,3,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.3275629840628769
4,3,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.3473368614564091
4,3,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.3459405269324983
4,3,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.32924428821344304
4,3,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.3322256608192105
4,3,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.327332430715488
4,3,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.3322019971739257
5,1,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.32613608091514024
5,1,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.3182061105506453
5,1,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.339922373210448
5,1,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.34562908263104203
5,1,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.33580188867647043
5,1,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.32977191156968244
5,1,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.3400070479943957
5,1,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.34250961293067334
5,1,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.3256152654336727
5,1,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.3221804595210059
5,1,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.3350766349022817
5,1,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.33458317734989146
5,1,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.3296196607458208
5,1,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.33071967200044583
5,1,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.3510478501651479
5,1,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.3420389158918171
5,1,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3301045608299601
5,1,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.32503735837173237
5,1,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.33760365955253857
5,1,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3329057511043781
5,1,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.32187877300361056
5,1,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.32058982335661684
5,1,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.3457991938455109
5,1,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.3387243115358542
5,1,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.3453865288183325
5,1,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.34385313197187534
5,1,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.3624991059218885
5,1,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.36518213427485097
5,1,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.3402047836982044
5,1,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.3474854070427539
5,1,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3311120908546002
5,1,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.33479120271353063
5,1,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.3540774747526543
5,1,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.35361247673941787
5,1,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.35237984020263885
5,1,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.3533182301476411
5,1,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.3467150416800215
5,1,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.3606491313703809
5,1,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.34004206287864186
5,1,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.3463703071852073
5,1,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.3474586446892639
5,1,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.35701089305201533
5,1,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3540879938252336
5,1,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3490255733958932
5,1,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.34674896298057406
5,1,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.36272073070573474
5,1,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.31778957920520906
5,1,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.32119168380980634
5,1,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.33094620082914444
5,1,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.3342296810252688
5,1,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.3349666120713779
5,1,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.3350178235522176
5,1,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.32956840216946814
5,1,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.3325423385650345
5,1,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3391508013188311
5,1,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3385316082920162
5,1,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3201144031033682
5,1,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3153580428145187
5,1,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.3415006334146381
5,1,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.3382138347996173
5,1,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.3283480254323386
5,1,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.32160361386226194
5,1,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.3381158326406542
5,1,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.33617577372801466
5,1,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.33149630948191483
5,1,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.33109274404842803
5,1,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.34315677924118165
5,1,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.3450980795956932
5,1,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.33181250259056533
5,1,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.33107206608039585
5,1,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.3461125715011157
5,1,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3527000123337779
5,1,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.3305922067911004
5,1,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.3298425600513434
5,1,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.3483558766957901
5,1,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.3563016151241236
5,1,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.3307479097318258
5,1,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.32722617483674127
5,1,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.34089752001457224
5,1,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.3432397662540604
5,1,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.32494066634998764
5,1,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.319566195586848
5,1,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.33624271391542115
5,1,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.33672936869516473
5,1,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.31634053494400294
5,1,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.3149558047638345
5,1,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.33037087065703763
5,1,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.3326741792362374
5,2,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.3602891742332147
5,2,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.35665751749722874
5,2,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.332147534321333
5,2,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.31900114195379553
5,2,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.3374324680778092
5,2,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.3390250033234211
5,2,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.3298762543710962
5,2,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.32110823287616885
5,2,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.3318924732916403
5,2,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.3285927796426567
5,2,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.3229475376064323
5,2,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.31522095044798487
5,2,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.31060673464514593
5,2,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.31587871620250996
5,2,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.3236602756050935
5,2,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.31527537702589514
5,2,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3193002553747512
5,2,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.31895087069204514
5,2,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.3149791143268355
5,2,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3146417302558841
5,2,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.31275683774081675
5,2,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.2985735859784002
5,2,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.3137243430692689
5,2,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.30892493675898547
5,2,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.3476626759404429
5,2,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.35738873215101474
5,2,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.341143650370909
5,2,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.34276333914188883
5,2,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.3513304981411083
5,2,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.35653315052545237
5,2,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.32401005962671947
5,2,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.3238414324921956
5,2,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.34248833357485303
5,2,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.3546754829852086
5,2,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.3328705582556642
5,2,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.341629748739182
5,2,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.34764414742751387
5,2,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.34429146950754347
5,2,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.3429666129926203
5,2,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.3415718463807929
5,2,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.3444784425961833
5,2,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.35239684689985606
5,2,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.3373828008826907
5,2,b10_ctx8,hgb,8,4,b10_ctx8_smooth4,0.3428301027638256
5,2,b11_ctx1,hgb,1,1,b11_ctx1_smooth1,0.337001533548853
5,2,b11_ctx1,hgb,1,4,b11_ctx1_smooth4,0.33710852733443303
5,2,b11_ctx8,hgb,8,1,b11_ctx8_smooth1,0.32508142369848647
5,2,b11_ctx8,hgb,8,4,b11_ctx8_smooth4,0.32738339415446155
5,2,b12_ctx1,qda,1,1,b12_ctx1_smooth1,0.36850702579134953
5,2,b12_ctx1,qda,1,4,b12_ctx1_smooth4,0.37019388830658684
5,2,b12_ctx8,qda,8,1,b12_ctx8_smooth1,0.35365797452876546
5,2,b12_ctx8,qda,8,4,b12_ctx8_smooth4,0.34944708122647
5,2,b13_ctx1,qda,1,1,b13_ctx1_smooth1,0.35141252704802894
5,2,b13_ctx1,qda,1,4,b13_ctx1_smooth4,0.3516062811606026
5,2,b13_ctx8,qda,8,1,b13_ctx8_smooth1,0.3477422236379954
5,2,b13_ctx8,qda,8,4,b13_ctx8_smooth4,0.3447763442554597
5,2,b14_ctx1,qda,1,1,b14_ctx1_smooth1,0.3586870015194097
5,2,b14_ctx1,qda,1,4,b14_ctx1_smooth4,0.3639899893403303
5,2,b14_ctx8,qda,8,1,b14_ctx8_smooth1,0.35689673611828154
5,2,b14_ctx8,qda,8,4,b14_ctx8_smooth4,0.3516284462787228
5,2,b15_ctx1,fusion_logistic,1,1,b15_ctx1_smooth1,0.3463992430960615
5,2,b15_ctx1,fusion_logistic,1,4,b15_ctx1_smooth4,0.35175247084821887
5,2,b15_ctx8,fusion_logistic,8,1,b15_ctx8_smooth1,0.3294558549792813
5,2,b15_ctx8,fusion_logistic,8,4,b15_ctx8_smooth4,0.3113397258514905
5,2,b16_ctx1,fusion_logistic,1,1,b16_ctx1_smooth1,0.3451087810537233
5,2,b16_ctx1,fusion_logistic,1,4,b16_ctx1_smooth4,0.34324403868151565
5,2,b16_ctx8,fusion_logistic,8,1,b16_ctx8_smooth1,0.32429347954683285
5,2,b16_ctx8,fusion_logistic,8,4,b16_ctx8_smooth4,0.30400040345370266
5,2,b17_ctx1,fusion_logistic,1,1,b17_ctx1_smooth1,0.3425512409211602
5,2,b17_ctx1,fusion_logistic,1,4,b17_ctx1_smooth4,0.3347519215258609
5,2,b17_ctx8,fusion_logistic,8,1,b17_ctx8_smooth1,0.3166117668714651
5,2,b17_ctx8,fusion_logistic,8,4,b17_ctx8_smooth4,0.3046814476115689
5,2,b18_ctx1,fusion_logistic,1,1,b18_ctx1_smooth1,0.34055809194456077
5,2,b18_ctx1,fusion_logistic,1,4,b18_ctx1_smooth4,0.3320793332477398
5,2,b18_ctx8,fusion_logistic,8,1,b18_ctx8_smooth1,0.31415952973069916
5,2,b18_ctx8,fusion_logistic,8,4,b18_ctx8_smooth4,0.3036083046008811
5,2,b19_ctx1,fusion_lda,1,1,b19_ctx1_smooth1,0.3482987904162806
5,2,b19_ctx1,fusion_lda,1,4,b19_ctx1_smooth4,0.3454392867690153
5,2,b19_ctx8,fusion_lda,8,1,b19_ctx8_smooth1,0.3221607865478228
5,2,b19_ctx8,fusion_lda,8,4,b19_ctx8_smooth4,0.30518442048325334
5,2,b20_ctx1,fusion_lda,1,1,b20_ctx1_smooth1,0.353132296346302
5,2,b20_ctx1,fusion_lda,1,4,b20_ctx1_smooth4,0.35463208202886565
5,2,b20_ctx8,fusion_lda,8,1,b20_ctx8_smooth1,0.32783042837831083
5,2,b20_ctx8,fusion_lda,8,4,b20_ctx8_smooth4,0.31371918655348374
5,2,b21_ctx1,fusion_lda,1,1,b21_ctx1_smooth1,0.3631872665948961
5,2,b21_ctx1,fusion_lda,1,4,b21_ctx1_smooth4,0.362780683152892
5,2,b21_ctx8,fusion_lda,8,1,b21_ctx8_smooth1,0.34685724636820203
5,2,b21_ctx8,fusion_lda,8,4,b21_ctx8_smooth4,0.3306039321677275
5,3,b00_ctx1,svm_rbf,1,1,b00_ctx1_smooth1,0.3248872005693208
5,3,b00_ctx1,svm_rbf,1,4,b00_ctx1_smooth4,0.3288156144538107
5,3,b00_ctx8,svm_rbf,8,1,b00_ctx8_smooth1,0.32247521668012763
5,3,b00_ctx8,svm_rbf,8,4,b00_ctx8_smooth4,0.3270214685957636
5,3,b01_ctx1,svm_rbf,1,1,b01_ctx1_smooth1,0.3252358770708418
5,3,b01_ctx1,svm_rbf,1,4,b01_ctx1_smooth4,0.32055777342452213
5,3,b01_ctx8,svm_rbf,8,1,b01_ctx8_smooth1,0.30389023374297786
5,3,b01_ctx8,svm_rbf,8,4,b01_ctx8_smooth4,0.31417426277567523
5,3,b02_ctx1,svm_rbf,1,1,b02_ctx1_smooth1,0.33642249647681616
5,3,b02_ctx1,svm_rbf,1,4,b02_ctx1_smooth4,0.3335715169298815
5,3,b02_ctx8,svm_rbf,8,1,b02_ctx8_smooth1,0.3182495058138752
5,3,b02_ctx8,svm_rbf,8,4,b02_ctx8_smooth4,0.3224417734543093
5,3,b03_ctx1,svm_rbf,1,1,b03_ctx1_smooth1,0.3383129958123298
5,3,b03_ctx1,svm_rbf,1,4,b03_ctx1_smooth4,0.3430272993850193
5,3,b03_ctx8,svm_rbf,8,1,b03_ctx8_smooth1,0.32226285060018295
5,3,b03_ctx8,svm_rbf,8,4,b03_ctx8_smooth4,0.32033942960369177
5,3,b04_ctx1,svm_rbf,1,1,b04_ctx1_smooth1,0.3394588109690518
5,3,b04_ctx1,svm_rbf,1,4,b04_ctx1_smooth4,0.3416915987962346
5,3,b04_ctx8,svm_rbf,8,1,b04_ctx8_smooth1,0.3380141902649465
5,3,b04_ctx8,svm_rbf,8,4,b04_ctx8_smooth4,0.3420295165069643
5,3,b05_ctx1,svm_rbf,1,1,b05_ctx1_smooth1,0.3236095531122553
5,3,b05_ctx1,svm_rbf,1,4,b05_ctx1_smooth4,0.32314510682257686
5,3,b05_ctx8,svm_rbf,8,1,b05_ctx8_smooth1,0.32441639152557583
5,3,b05_ctx8,svm_rbf,8,4,b05_ctx8_smooth4,0.3171645814439616
5,3,b06_ctx1,hgb,1,1,b06_ctx1_smooth1,0.3275217548883148
5,3,b06_ctx1,hgb,1,4,b06_ctx1_smooth4,0.32678982147244845
5,3,b06_ctx8,hgb,8,1,b06_ctx8_smooth1,0.3364656968217518
5,3,b06_ctx8,hgb,8,4,b06_ctx8_smooth4,0.3312234899198699
5,3,b07_ctx1,hgb,1,1,b07_ctx1_smooth1,0.3379734217586395
5,3,b07_ctx1,hgb,1,4,b07_ctx1_smooth4,0.34005192994790157
5,3,b07_ctx8,hgb,8,1,b07_ctx8_smooth1,0.3127839588373876
5,3,b07_ctx8,hgb,8,4,b07_ctx8_smooth4,0.2966584089651993
5,3,b08_ctx1,hgb,1,1,b08_ctx1_smooth1,0.31807154143543437
5,3,b08_ctx1,hgb,1,4,b08_ctx1_smooth4,0.32412177496439065
5,3,b08_ctx8,hgb,8,1,b08_ctx8_smooth1,0.3304157191141631
5,3,b08_ctx8,hgb,8,4,b08_ctx8_smooth4,0.3180130395532519
5,3,b09_ctx1,hgb,1,1,b09_ctx1_smooth1,0.3366623428446961
5,3,b09_ctx1,hgb,1,4,b09_ctx1_smooth4,0.34495495404891807
5,3,b09_ctx8,hgb,8,1,b09_ctx8_smooth1,0.31687313909510784
5,3,b09_ctx8,hgb,8,4,b09_ctx8_smooth4,0.303845183074456
5,3,b10_ctx1,hgb,1,1,b10_ctx1_smooth1,0.34185404344090353
5,3,b10_ctx1,hgb,1,4,b10_ctx1_smooth4,0.34193802310398463
5,3,b10_ctx8,hgb,8,1,b10_ctx8_smooth1,0.32996511761141434
